ブランド,モデル,e-bike,ステータス,取扱店舗,住所,種別,サイズ,料金_3時間,料金_1日,料金_2日間,料金_3日間,料金_7日間,料金_14日間,料金_30日間,備考
SPECIALIZED,SIRRUS X 3.0,,貸出可能,RINCLE 群馬伊勢崎店/POWER KIDS伊勢崎店,群馬県伊勢崎市連取元町287-1,クロスバイク,M（165~175cm）,2500,4000,6000,8000,12100,,,
SPECIALIZED,ROUBAIX SL8 SPORT 105,,貸出可能,RINCLE 群馬伊勢崎店/POWER KIDS伊勢崎店,群馬県伊勢崎市連取元町287-1,ロードバイク,49（155~163cm）,5000,8000,12001,17000,28000,,,
SPECIALIZED,TARMAC SL7 SPORT - SHIMANO 105,,貸出可能,RINCLE 群馬伊勢崎店/POWER KIDS伊勢崎店,群馬県伊勢崎市連取元町287-1,ロードバイク,52（163~170cm）,5000,8000,12001,17000,28000,,,
SPECIALIZED,AETHOS SPORT - SHIMANO 105,,貸出可能,RINCLE 群馬伊勢崎店/POWER KIDS伊勢崎店,群馬県伊勢崎市連取元町287-1,ロードバイク,52（163~170cm）,5000,8000,12001,17000,28000,,,
