field_name,display_name,required,ix,dtype,list,ref_target,notes
__shop,所属ショップ,true,false,ref,false,User,
claim,請求参照,false,false,ref,false,sales_record,
contact,お問い合わせ参照,false,false,ref,false,contact,
is_read?,既読フラグ,false,false,boolean,false,,
role,表示権限,false,false,option,false,,Rights
shop,所属ショップ,true,false,ref,false,shop,
type,通知種別,false,false,option,false,,管理者/運営_news_type
